spot_id,payment_id,payment_app,name,address,street_side,neighborhood,municipality,type,ownership,lat,lon,pricing_summary,space_count,capacity,permit_zone,snow_emergency_tow,accessible,accessible_spaces,accessible_type,ev_charging,ev_charger_count,ev_network,source,source_date,last_updated,data_completeness
cambridge_meter_MASS-2283,2529,PayByPhone,MASS-2283,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39501570439253,-71.1274045461007,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2303,2529,PayByPhone,MASS-2303,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39526123884623,-71.12768079208922,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2331,2529,PayByPhone,MASS-2331,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39594232229602,-71.12844171889421,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2333,2529,PayByPhone,MASS-2333,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39599048907659,-71.12849616601072,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2329,2529,PayByPhone,MASS-2329,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39589724542211,-71.12839118717037,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2327,2529,PayByPhone,MASS-2327,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39585117540444,-71.1283394519339,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2325,2529,PayByPhone,MASS-2325,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.395807378746184,-71.12829029671413,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2335,2529,PayByPhone,MASS-2335,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.3961292679434,-71.12865909512075,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2337,2529,PayByPhone,MASS-2337,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39616078924239,-71.12868746734173,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2431,2529,PayByPhone,MASS-2431,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39815357631037,-71.13094748964498,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2435,2530,PayByPhone,MASS-2435,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.398299847782674,-71.13112404304874,Mon-Sat 08:00-18:00 $1.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2433,2530,PayByPhone,MASS-2433,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39825642951642,-71.13107163378547,Mon-Sat 08:00-18:00 $1.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2453,2529,PayByPhone,MASS-2453,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39868905820615,-71.13161059631928,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2455,2529,PayByPhone,MASS-2455,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39872922008642,-71.13166076482382,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2451,2529,PayByPhone,MASS-2451,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.398650809858474,-71.13156334891042,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2464,2529,PayByPhone,MASS-2464,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39856612988812,-71.13178547029673,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2462,2529,PayByPhone,MASS-2462,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39852658884904,-71.13173458832173,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2460,2529,PayByPhone,MASS-2460,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39848212553401,-71.13168544228415,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2408,2529,PayByPhone,MASS-2408,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39727111369207,-71.13022343731902,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2406,2529,PayByPhone,MASS-2406,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39723048935941,-71.13017787491918,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2400,2529,PayByPhone,MASS-2400,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.397100270989476,-71.13003220479489,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2392,2529,PayByPhone,MASS-2392,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.396964019275906,-71.12987768194566,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2384,2529,PayByPhone,MASS-2384,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.396736735343005,-71.12962371983727,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2362,2529,PayByPhone,MASS-2362,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.3964468777754,-71.12931380272597,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2364,2529,PayByPhone,MASS-2364,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.396493208367,-71.12936441796901,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2360,2530,PayByPhone,MASS-2360,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39640033488128,-71.1292620825612,Mon-Sat 08:00-18:00 $1.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2358,2530,PayByPhone,MASS-2358,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39635423061869,-71.12921071923674,Mon-Sat 08:00-18:00 $1.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2352,2529,PayByPhone,MASS-2352,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39620961866202,-71.12904459130817,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2350,2529,PayByPhone,MASS-2350,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.3961691583017,-71.1289995028794,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2348,2529,PayByPhone,MASS-2348,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.396125793627775,-71.12895112966478,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2324,2529,PayByPhone,MASS-2324,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39574906301151,-71.12853688249015,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2312,2529,PayByPhone,MASS-2312,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39547743813538,-71.12822454886255,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,True,2,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2314,2529,PayByPhone,MASS-2314,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39552882665556,-71.12828231989843,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,True,2,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2316,2529,PayByPhone,MASS-2316,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39557390500693,-71.12833238986966,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,True,2,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2300,2529,PayByPhone,MASS-2300,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39513928716561,-71.12784417290747,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2298,2529,PayByPhone,MASS-2298,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39509600638356,-71.12779577377418,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2296,2529,PayByPhone,MASS-2296,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39505127655197,-71.12774594499537,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2294,2529,PayByPhone,MASS-2294,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.395007283779165,-71.12769636831173,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2290,2529,PayByPhone,MASS-2290,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39484885290582,-71.12751789991367,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2292,2529,PayByPhone,MASS-2292,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39489070777206,-71.127565085398,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2288,2529,PayByPhone,MASS-2288,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.394807869710526,-71.12747217859868,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2286,2529,PayByPhone,MASS-2286,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.39476580442416,-71.12742500998115,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2284,2529,PayByPhone,MASS-2284,,unknown,North Cambridge,Cambridge,on_street_meter,public,42.394722021758454,-71.12737569396202,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2238,2527,PayByPhone,MASS-2238,,unknown,Porter Square,Cambridge,on_street_meter,public,42.3939533678837,-71.12651192552093,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2236,2527,PayByPhone,MASS-2236,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39379639939153,-71.12633714735773,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2234,2527,PayByPhone,MASS-2234,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39375341025165,-71.12629077168245,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2212,2527,PayByPhone,MASS-2212,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39345523918167,-71.12595531194391,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2210,2527,PayByPhone,MASS-2210,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39332164723423,-71.12580503135753,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2208,2527,PayByPhone,MASS-2208,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39327776865654,-71.12575587016137,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2206,2527,PayByPhone,MASS-2206,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39316375894038,-71.12562679018698,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2204,2527,PayByPhone,MASS-2204,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39312023266521,-71.12557840131514,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2202,2527,PayByPhone,MASS-2202,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39307790359392,-71.12553136957986,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2162,2527,PayByPhone,MASS-2162,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39251244477688,-71.1248936069293,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2160,2527,PayByPhone,MASS-2160,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39246918537229,-71.12484526652828,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2158,2527,PayByPhone,MASS-2158,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39238303860774,-71.12474883127399,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2156,2527,PayByPhone,MASS-2156,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39233761374406,-71.12469844336307,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2132,2527,PayByPhone,MASS-2132,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39203801200848,-71.12436109394292,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2130,2527,PayByPhone,MASS-2130,,unknown,Porter Square,Cambridge,on_street_meter,public,42.391995013514745,-71.12431268330845,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2128,2527,PayByPhone,MASS-2128,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39195124687348,-71.12426423148865,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2126,2527,PayByPhone,MASS-2126,,unknown,Porter Square,Cambridge,on_street_meter,public,42.391909463519056,-71.12421689447292,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2124,2527,PayByPhone,MASS-2124,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39186893976202,-71.12416811579342,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2122,2527,PayByPhone,MASS-2122,,unknown,Porter Square,Cambridge,on_street_meter,public,42.391828287992965,-71.12411842959533,Mon-Sat 08:00-18:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-1994,2525,PayByPhone,MASS-1994,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39033890905528,-71.12127219213497,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-1996,2525,PayByPhone,MASS-1996,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39037548163402,-71.1213344309568,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-1998,2525,PayByPhone,MASS-1998,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39041115462628,-71.12139562277552,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2000,2525,PayByPhone,MASS-2000,,unknown,Porter Square,Cambridge,on_street_meter,public,42.390445725394706,-71.12145704313944,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2024,2525,PayByPhone,MASS-2024,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39058068316357,-71.12172739115672,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2026,2525,PayByPhone,MASS-2026,,unknown,Porter Square,Cambridge,on_street_meter,public,42.3906406499768,-71.12186602125453,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2028,2525,PayByPhone,MASS-2028,,unknown,Porter Square,Cambridge,on_street_meter,public,42.39066948330918,-71.12193192016787,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2030,2525,PayByPhone,MASS-2030,,unknown,Porter Square,Cambridge,on_street_meter,public,42.390699136205846,-71.12200000708738,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2032,2525,PayByPhone,MASS-2032,,unknown,Porter Square,Cambridge,on_street_meter,public,42.390728796630974,-71.12206804891072,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2034,2525,PayByPhone,MASS-2034,,unknown,Porter Square,Cambridge,on_street_meter,public,42.3907590228173,-71.12213473579854,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-2036,2525,PayByPhone,MASS-2036,,unknown,Porter Square,Cambridge,on_street_meter,public,42.390789609126344,-71.12219923029392,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-1937,2525,PayByPhone,MASS-1937,,unknown,Porter Square,Cambridge,on_street_meter,public,42.389758594409656,-71.12021248632013,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-1935,2525,PayByPhone,MASS-1935,,unknown,Porter Square,Cambridge,on_street_meter,public,42.38971377477111,-71.12017102267076,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-1933,2525,PayByPhone,MASS-1933,,unknown,Porter Square,Cambridge,on_street_meter,public,42.38966893615555,-71.12012740016118,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-1848,2523,PayByPhone,MASS-1848,,unknown,Porter Square,Cambridge,on_street_meter,public,42.38800511410631,-71.11947635573867,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MASS-1846,2523,PayByPhone,MASS-1846,,unknown,Porter Square,Cambridge,on_street_meter,public,42.38794659567793,-71.11946005311935,Mon-Sat 08:00-20:00 $1.25/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
